window,strategy,pair,base,trades,profit_abs,profit_pct_of_wallet,avg_profit_pct,wins,losses,winrate_pct,profit_factor
2024,Intp20Stage12XtzCoreRocFilterStrategy,BTC/USDT:USDT,BTC,0,0.0,0.0,0.0,0,0,0.0,0.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,LINK/USDT:USDT,LINK,0,0.0,0.0,0.0,0,0,0.0,0.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,TRX/USDT:USDT,TRX,0,0.0,0.0,0.0,0,0,0.0,0.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,OP/USDT:USDT,OP,74,-74.04526950000019,-0.7404526950000019,-0.020002904770592585,37,37,50.0,0.981095017476299
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,167,9721.20276345,97.21202763449999,1.1644893014745805,87,80,52.09580838323353,1.6371559651639787
2025,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,46,3178.88175872,31.7888175872,1.3824488210235215,26,20,56.52173913043478,2.4867177216584033
2025,Intp20Stage12XtzCoreRocFilterStrategy,ETH/USDT:USDT,ETH,19,3177.1680708999993,31.771680708999995,3.342979271450651,14,5,73.68421052631578,4.167305929422171
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,92,2988.473519,29.88473519,0.649738616539335,45,47,48.91304347826087,1.3375586766533718
2025,Intp20Stage12XtzCoreRocFilterStrategy,OP/USDT:USDT,OP,29,2386.99700135,23.8699700135,1.6453825396562267,16,13,55.172413793103445,2.9074211004511326
2025,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,57,2168.1843511499997,21.681843511499995,0.7613455216103935,31,26,54.385964912280706,1.81509628383161
2025,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,118,2002.4098040299998,20.024098040299997,0.33947007028215903,53,65,44.91525423728814,1.2927538594236945
2025,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,76,1726.2206390799995,17.262206390799996,0.4540466318383237,36,40,47.368421052631575,1.2328855384408637
2025,Intp20Stage12XtzCoreRocFilterStrategy,COMP/USDT:USDT,COMP,17,1151.6787459299996,11.516787459299996,1.3542431612526746,9,8,52.94117647058824,1.4455241378422943
2025,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,20,915.3873422199999,9.1538734222,0.9149349735049779,13,7,65.0,2.6116430697698436
