window,base,rule,template,side,regime,hold_5m,leverage,trades,profit_ratio_sum,profit_pct_sum,avg_trade_pct,wins,losses,winrate_pct,profit_factor
2023H2,UNI,UNI:vwap_reclaim:short:market_contra:h18:l5,vwap_reclaim,short,market_contra,18,5.0,22,0.14711041587077311,14.711041587077311,0.6686837085035141,13,9,59.09090909090909,1.4505208407751247
2024,UNI,UNI:vwap_reclaim:short:market_contra:h18:l5,vwap_reclaim,short,market_contra,18,5.0,70,0.15706184366597264,15.706184366597265,0.22437406237996094,39,31,55.714285714285715,1.0920423389569318
2025,UNI,UNI:vwap_reclaim:short:market_contra:h18:l5,vwap_reclaim,short,market_contra,18,5.0,53,-0.9371241943745817,-93.71241943745817,-1.7681588573105316,22,31,41.509433962264154,0.44866507577380055
2026_01_05,UNI,UNI:vwap_reclaim:short:market_contra:h18:l5,vwap_reclaim,short,market_contra,18,5.0,22,-0.30147721681897,-30.147721681897,-1.3703509855407727,9,13,40.909090909090914,0.4172039496095379
2023H2,UNI,UNI:range_breakout:long:market_aligned:h24:l4,range_breakout,long,market_aligned,24,4.0,115,-0.22752847581396685,-22.752847581396686,-0.19785084853388418,45,70,39.130434782608695,0.8929364187609405
2024,UNI,UNI:range_breakout:long:market_aligned:h24:l4,range_breakout,long,market_aligned,24,4.0,240,0.3967375465915177,39.67375465915177,0.16530731107979904,101,139,42.083333333333336,1.0794811276775367
2025,UNI,UNI:range_breakout:long:market_aligned:h24:l4,range_breakout,long,market_aligned,24,4.0,255,0.14220178520716953,14.220178520716953,0.055765405963595895,123,132,48.23529411764706,1.025018227179333
2026_01_05,UNI,UNI:range_breakout:long:market_aligned:h24:l4,range_breakout,long,market_aligned,24,4.0,82,0.4746298106731168,47.46298106731168,0.5788168422842888,35,47,42.68292682926829,1.3260339780088566
2023H2,UNI,UNI:range_breakout:short:market_aligned:h24:l4,range_breakout,short,market_aligned,24,4.0,126,-0.6358935624299091,-63.58935624299092,-0.5046774304999279,52,74,41.269841269841265,0.7433016423722205
2024,UNI,UNI:range_breakout:short:market_aligned:h24:l4,range_breakout,short,market_aligned,24,4.0,209,-0.49520674659879393,-49.52067465987939,-0.23694102708076265,90,119,43.0622009569378,0.8912582590688035
2025,UNI,UNI:range_breakout:short:market_aligned:h24:l4,range_breakout,short,market_aligned,24,4.0,242,1.581504567143595,158.1504567143595,0.6535142839436343,122,120,50.413223140495866,1.3792572957608529
2026_01_05,UNI,UNI:range_breakout:short:market_aligned:h24:l4,range_breakout,short,market_aligned,24,4.0,123,-0.8605791100387732,-86.05791100387732,-0.699657813039653,53,70,43.08943089430895,0.6733185345762448
2023H2,UNI,UNI:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,32,0.16616337113552992,16.616337113552994,0.5192605347985311,18,14,56.25,1.344584292619769
2024,UNI,UNI:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,54,-0.029400231061877502,-2.94002310618775,-0.05444487233681018,27,27,50.0,0.9679069878295876
2025,UNI,UNI:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,40,0.06753439028443431,6.753439028443431,0.16883597571108577,24,16,60.0,1.0881842236240309
2026_01_05,UNI,UNI:stoch_turn:long:local_trend:h24:l4,stoch_turn,long,local_trend,24,4.0,12,0.17084429760567055,17.084429760567055,1.4237024800472544,8,4,66.66666666666666,3.318972015999226
2023H2,UNI,UNI:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,20,-0.10070817458428483,-10.070817458428483,-0.5035408729214241,8,12,40.0,0.7586099350163303
2024,UNI,UNI:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,49,0.21400210825363475,21.400210825363473,0.43673899643598924,26,23,53.06122448979592,1.3012728870380466
2025,UNI,UNI:stoch_turn:short:local_trend:h24:l4,stoch_turn,short,local_trend,24,4.0,57,0.028484419600049993,2.8484419600049993,0.04997266596499999,37,20,64.91228070175438,1.0240463457208646
