window,strategy,pair,base,side,enter_tag,open_date,close_date,profit_abs,profit_ratio_pct,duration_min,leverage
2025,Intp20Stage12XtzCoreRocFilterStrategy,DOGE/USDT:USDT,DOGE,long,s10_04_doge_maoff_l_ma_h12m_l5,2025-04-22 23:19:00+00:00,2025-04-22 23:31:00+00:00,172.37278506,3.4457494791308934,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2025-04-23 07:11:00+00:00,2025-04-23 09:11:00+00:00,-45.5447415,-0.9113607398337347,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-04-23 12:11:00+00:00,2025-04-23 13:41:00+00:00,-66.01062405,-1.319624476383698,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s9_04_xlm_panic_l_mc_h12_l4,2025-04-23 15:26:00+00:00,2025-04-23 16:26:00+00:00,98.17640928,1.9625476029606843,60,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_24_mkr_vwap_s_mchop_h12_l5,2025-04-24 13:06:00+00:00,2025-04-24 14:06:00+00:00,-360.54693675,-7.214907763479261,60,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2025-04-25 01:16:00+00:00,2025-04-25 03:16:00+00:00,270.493755,5.413280245175001,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s10_06_xlm_maoff_l_ma_h12m_l5,2025-04-25 14:24:00+00:00,2025-04-25 14:36:00+00:00,102.69295778,2.052852124723569,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,long,s11_05_xtz_vstretch_l_mchop_h8m_l5,2025-04-25 16:08:00+00:00,2025-04-25 16:16:00+00:00,-24.9999702,-0.4997501249375312,8,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,long,s9_25_sui_vwap_l_lc_h18_l5,2025-04-27 10:11:00+00:00,2025-04-27 11:41:00+00:00,317.7427273,6.351684900809793,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s9_04_xlm_panic_l_mc_h12_l4,2025-04-28 15:31:00+00:00,2025-04-28 16:31:00+00:00,52.53571011,1.050189953049089,60,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-04-28 19:01:00+00:00,2025-04-28 20:31:00+00:00,-53.3109021,-1.065699488299039,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,long,s9_01_aave_panic_l_mc_h24_l4,2025-04-29 04:56:00+00:00,2025-04-29 06:56:00+00:00,555.40106865,11.102810328039485,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,long,s9_25_sui_vwap_l_lc_h18_l5,2025-04-30 08:16:00+00:00,2025-04-30 09:46:00+00:00,-154.76980839,-3.093864611022707,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-04-30 18:11:00+00:00,2025-04-30 19:41:00+00:00,-185.8293387,-3.714908586766309,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2025-05-01 13:36:00+00:00,2025-05-01 15:36:00+00:00,-271.02173625,-5.42347509632679,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,long,s11_05_xtz_vstretch_l_mchop_h8m_l5,2025-05-04 00:34:00+00:00,2025-05-04 00:42:00+00:00,-70.349286,-1.406284153748897,8,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,short,s9_16_ltc_vwap_s_lc_h18_l5,2025-05-04 12:21:00+00:00,2025-05-04 13:51:00+00:00,47.69383615,0.954354182438813,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,long,s9_25_sui_vwap_l_lc_h18_l5,2025-05-04 17:36:00+00:00,2025-05-04 19:06:00+00:00,92.5065234,1.8492137057335787,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-05-04 18:06:00+00:00,2025-05-04 19:36:00+00:00,-8.7402591,-0.1747239342327795,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,long,s10_07_ltc_maoff_l_mc_h3m_l5,2025-05-05 01:33:00+00:00,2025-05-05 01:36:00+00:00,-16.165259,-0.323144261593599,3,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,long,s10_07_ltc_maoff_l_mc_h3m_l5,2025-05-05 08:56:00+00:00,2025-05-05 08:59:00+00:00,-33.47506058,-0.6691679599300973,3,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_24_mkr_vwap_s_mchop_h12_l5,2025-05-06 04:21:00+00:00,2025-05-06 05:21:00+00:00,74.07199065,1.4822508656925866,60,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,short,s9_08_xtz_rsi_s_lc_h24_l4,2025-05-06 14:16:00+00:00,2025-05-06 16:16:00+00:00,133.333068,2.668000667000167,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2025-05-07 11:06:00+00:00,2025-05-07 13:06:00+00:00,238.2927012,4.768338182806612,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,OP/USDT:USDT,OP,long,s10_01_op_maoff_l_mc_h12m_l5,2025-05-08 12:40:00+00:00,2025-05-08 12:52:00+00:00,110.1317592,2.201539599215821,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-05-08 19:56:00+00:00,2025-05-08 21:26:00+00:00,558.7107552,11.169147249974534,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,long,s10_03_xrp_maoff_l_ma_h18m_l5,2025-05-09 05:04:00+00:00,2025-05-09 05:22:00+00:00,-16.28209218,-0.32548052184112913,18,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,DOGE/USDT:USDT,DOGE,short,s11_04_doge_vstretch_s_mchop_h12m_l5,2025-05-09 10:14:00+00:00,2025-05-09 10:26:00+00:00,41.3523081,0.8274648103968059,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_24_mkr_vwap_s_mchop_h12_l5,2025-05-09 11:31:00+00:00,2025-05-09 12:31:00+00:00,-52.3500186,-1.0475597510985708,60,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-05-10 00:21:00+00:00,2025-05-10 01:51:00+00:00,-144.848425,-2.8957083815333085,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,APT/USDT:USDT,APT,long,s11_06_apt_vstretch_l_mchop_h12m_l5,2025-05-10 04:09:00+00:00,2025-05-10 04:21:00+00:00,-79.7808924,-1.594852538973014,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s11_03_etc_vstretch_l_mchop_h12m_l5,2025-05-10 07:27:00+00:00,2025-05-10 07:39:00+00:00,64.23173891,1.283994686230014,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_24_mkr_vwap_s_mchop_h12_l5,2025-05-10 12:41:00+00:00,2025-05-10 13:41:00+00:00,-185.3353397,-3.7087670742956433,60,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,short,s9_08_xtz_rsi_s_lc_h24_l4,2025-05-10 13:51:00+00:00,2025-05-10 15:51:00+00:00,103.7094245,2.0752261756844423,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-05-10 17:36:00+00:00,2025-05-10 19:06:00+00:00,-5.9120094,-0.11818175596001856,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,ETH/USDT:USDT,ETH,long,s9_15_eth_micro_l_mc_h18_l5,2025-05-10 18:56:00+00:00,2025-05-10 20:26:00+00:00,-178.5693519,-3.569605806487365,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,APT/USDT:USDT,APT,long,s11_06_apt_vstretch_l_mchop_h12m_l5,2025-05-11 00:29:00+00:00,2025-05-11 00:41:00+00:00,122.74259712,2.4536511620924517,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s10_06_xlm_maoff_l_ma_h12m_l5,2025-05-11 03:50:00+00:00,2025-05-11 04:02:00+00:00,-60.1238776,-1.2018781357516244,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,long,s10_07_ltc_maoff_l_mc_h3m_l5,2025-05-11 05:53:00+00:00,2025-05-11 05:56:00+00:00,-22.57918822,-0.4513583160916925,3,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s9_04_xlm_panic_l_mc_h12_l4,2025-05-11 07:11:00+00:00,2025-05-11 08:11:00+00:00,-82.84270566,-1.6560341501319287,60,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-05-11 18:46:00+00:00,2025-05-11 20:16:00+00:00,-121.5539631,-2.4298969487717224,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2025-05-12 01:16:00+00:00,2025-05-12 03:16:00+00:00,239.602486,4.796546391827439,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,short,s9_16_ltc_vwap_s_lc_h18_l5,2025-05-12 17:51:00+00:00,2025-05-12 19:21:00+00:00,-200.360994,-4.009237758012016,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,long,s9_25_sui_vwap_l_lc_h18_l5,2025-05-13 12:01:00+00:00,2025-05-13 13:31:00+00:00,344.62227844,6.889045695503883,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2025-05-13 19:41:00+00:00,2025-05-13 21:41:00+00:00,-18.8868645,-0.37818315294235705,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-05-14 01:16:00+00:00,2025-05-14 02:46:00+00:00,-392.7822542,-7.852147009356875,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,short,s9_16_ltc_vwap_s_lc_h18_l5,2025-05-14 01:21:00+00:00,2025-05-14 02:51:00+00:00,-95.07634291,-1.9024824942661647,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-05-14 19:21:00+00:00,2025-05-14 20:51:00+00:00,-252.87967785,-5.055192403798101,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s11_03_etc_vstretch_l_mchop_h12m_l5,2025-05-14 21:15:00+00:00,2025-05-14 21:27:00+00:00,38.17606585,0.7631449243016033,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s9_04_xlm_panic_l_mc_h12_l4,2025-05-15 06:46:00+00:00,2025-05-15 07:46:00+00:00,-300.39682071,-6.004985187764994,60,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_24_mkr_vwap_s_mchop_h12_l5,2025-05-15 12:51:00+00:00,2025-05-15 13:51:00+00:00,468.09380515,9.366889809096252,60,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,long,s11_05_xtz_vstretch_l_mchop_h8m_l5,2025-05-15 18:20:00+00:00,2025-05-15 18:28:00+00:00,-140.6826993,-2.812251281766524,8,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_24_mkr_vwap_s_mchop_h12_l5,2025-05-15 20:11:00+00:00,2025-05-15 21:11:00+00:00,16.9039788,0.338249205017989,60,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,long,s9_25_sui_vwap_l_lc_h18_l5,2025-05-16 12:31:00+00:00,2025-05-16 14:01:00+00:00,73.22900819,1.4638556877778992,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,long,s9_25_sui_vwap_l_lc_h18_l5,2025-05-17 16:26:00+00:00,2025-05-17 17:56:00+00:00,-35.58130425,-0.7112739318877734,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,long,s10_07_ltc_maoff_l_mc_h3m_l5,2025-05-17 22:08:00+00:00,2025-05-17 22:11:00+00:00,-74.37203689,-1.4866994538336489,3,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2025-05-18 00:56:00+00:00,2025-05-18 02:56:00+00:00,-11.6162865,-0.23244804111416492,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s9_04_xlm_panic_l_mc_h12_l4,2025-05-18 20:06:00+00:00,2025-05-18 21:06:00+00:00,318.35526741,6.3639709890097445,60,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2025-05-19 00:01:00+00:00,2025-05-19 02:01:00+00:00,621.947146,12.446618023074668,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,short,s9_10_xrp_rsi_s_mx_h24_l4,2025-05-19 00:11:00+00:00,2025-05-19 02:11:00+00:00,378.93246001,7.582456908462752,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2025-05-19 17:11:00+00:00,2025-05-19 19:11:00+00:00,197.4990455,3.953806281332315,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2025-05-20 02:26:00+00:00,2025-05-20 04:26:00+00:00,413.31915,8.274905614086153,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,OP/USDT:USDT,OP,long,s10_01_op_maoff_l_mc_h12m_l5,2025-05-20 06:08:00+00:00,2025-05-20 06:20:00+00:00,-24.9999795,-0.4997501249375312,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,long,s10_07_ltc_maoff_l_mc_h3m_l5,2025-05-21 02:03:00+00:00,2025-05-21 02:06:00+00:00,-59.61589775,-1.1917261744234449,3,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2025-05-21 23:31:00+00:00,2025-05-22 01:31:00+00:00,-55.5624005,-1.1124924335230855,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,long,s10_07_ltc_maoff_l_mc_h3m_l5,2025-05-22 06:00:00+00:00,2025-05-22 06:03:00+00:00,2.93318043,0.05863430083576101,3,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,short,s9_08_xtz_rsi_s_lc_h24_l4,2025-05-22 07:51:00+00:00,2025-05-22 09:51:00+00:00,-174.63677905,-3.4944829447181087,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-05-22 09:11:00+00:00,2025-05-22 10:41:00+00:00,-158.199272,-3.1625679830009483,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,long,s11_02_sol_vstretch_l_mchop_h12m_l5,2025-05-22 13:09:00+00:00,2025-05-22 13:21:00+00:00,20.10801,0.4021292406327447,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,short,s9_16_ltc_vwap_s_lc_h18_l5,2025-05-22 13:06:00+00:00,2025-05-22 14:36:00+00:00,-98.64082152,-1.9738041610637809,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s9_04_xlm_panic_l_mc_h12_l4,2025-05-23 12:06:00+00:00,2025-05-23 13:06:00+00:00,-110.67544752,-2.212419563414169,60,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,OP/USDT:USDT,OP,long,s10_01_op_maoff_l_mc_h12m_l5,2025-05-23 15:58:00+00:00,2025-05-23 16:10:00+00:00,-69.51252312,-1.389558433660126,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-05-24 03:16:00+00:00,2025-05-24 04:46:00+00:00,94.06506385,1.8804006525599013,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2025-05-24 10:56:00+00:00,2025-05-24 12:56:00+00:00,71.3385365,1.4279052045046254,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2025-05-24 12:16:00+00:00,2025-05-24 14:16:00+00:00,-151.22412585,-3.026170124773578,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,short,s9_16_ltc_vwap_s_lc_h18_l5,2025-05-25 12:21:00+00:00,2025-05-25 13:51:00+00:00,-144.04395775,-2.882324292765103,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2025-05-25 22:16:00+00:00,2025-05-26 00:16:00+00:00,-332.874185,-6.666207735732509,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,OP/USDT:USDT,OP,long,s10_01_op_maoff_l_mc_h12m_l5,2025-05-26 16:24:00+00:00,2025-05-26 16:36:00+00:00,107.52450926,2.1494158781123893,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-05-27 03:16:00+00:00,2025-05-27 04:46:00+00:00,19.35752985,0.3869728945517447,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s10_02_etc_maoff_l_mchop_h18m_l5,2025-05-27 13:53:00+00:00,2025-05-27 14:11:00+00:00,28.2894696,0.5655095250412755,18,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-05-28 04:41:00+00:00,2025-05-28 06:11:00+00:00,-432.1509826,-8.639094071756865,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,long,s9_25_sui_vwap_l_lc_h18_l5,2025-05-28 09:41:00+00:00,2025-05-28 11:11:00+00:00,-60.74898472,-1.2143813366982448,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,ETH/USDT:USDT,ETH,long,s9_15_eth_micro_l_mc_h18_l5,2025-05-28 11:41:00+00:00,2025-05-28 13:11:00+00:00,140.75773014,2.8139874131274327,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2025-05-29 11:01:00+00:00,2025-05-29 13:01:00+00:00,152.270523,3.046938619248955,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,long,s10_07_ltc_maoff_l_mc_h3m_l5,2025-05-30 12:13:00+00:00,2025-05-30 12:16:00+00:00,-44.506238,-0.8896800623887902,3,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,long,s11_05_xtz_vstretch_l_mchop_h8m_l5,2025-05-30 16:03:00+00:00,2025-05-30 16:11:00+00:00,60.2815473,1.2050288848749686,8,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s11_03_etc_vstretch_l_mchop_h12m_l5,2025-05-30 16:02:00+00:00,2025-05-30 16:14:00+00:00,45.47631352,0.9090746170265291,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s10_02_etc_maoff_l_mchop_h18m_l5,2025-05-31 00:59:00+00:00,2025-05-31 01:17:00+00:00,155.73321331,3.1131095939072666,18,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2025-05-31 15:41:00+00:00,2025-05-31 17:41:00+00:00,-134.941368,-2.7003225235519404,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,long,s9_25_sui_vwap_l_lc_h18_l5,2025-06-01 07:16:00+00:00,2025-06-01 08:46:00+00:00,-11.18879025,-0.22366449889346307,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2025-06-01 14:16:00+00:00,2025-06-01 16:16:00+00:00,-336.928746,-6.744523312530356,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2025-06-01 18:06:00+00:00,2025-06-01 20:06:00+00:00,-84.53065095,-1.691568607297388,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,ETH/USDT:USDT,ETH,long,s9_15_eth_micro_l_mc_h18_l5,2025-06-02 13:31:00+00:00,2025-06-02 15:01:00+00:00,282.95488806,5.656586809310282,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2025-06-02 18:31:00+00:00,2025-06-02 20:31:00+00:00,29.166201,0.5838386791377839,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-06-03 05:56:00+00:00,2025-06-03 07:26:00+00:00,50.6381876,1.0122748480572203,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-06-03 09:36:00+00:00,2025-06-03 11:06:00+00:00,436.03187285,8.71662923770545,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,short,s9_16_ltc_vwap_s_lc_h18_l5,2025-06-04 00:31:00+00:00,2025-06-04 02:01:00+00:00,-242.64527679,-4.855339316244468,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_24_mkr_vwap_s_mchop_h12_l5,2025-06-04 01:11:00+00:00,2025-06-04 02:11:00+00:00,-111.4011171,-2.229231643883166,60,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,long,s9_01_aave_panic_l_mc_h24_l4,2025-06-05 20:26:00+00:00,2025-06-05 22:26:00+00:00,-81.4383246,-1.6280290656687968,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-06-06 03:36:00+00:00,2025-06-06 05:06:00+00:00,-93.91337175,-1.8773328481816387,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2025-06-07 06:56:00+00:00,2025-06-07 08:56:00+00:00,-8.1470825,-0.1631210342013112,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_24_mkr_vwap_s_mchop_h12_l5,2025-06-08 04:16:00+00:00,2025-06-08 05:16:00+00:00,120.1375006,2.404006645489089,60,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2025-06-09 09:51:00+00:00,2025-06-09 11:51:00+00:00,-246.2993,-4.931853203823193,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2025-06-10 10:46:00+00:00,2025-06-10 12:16:00+00:00,2294.29234035,45.863404253214675,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,long,s9_25_sui_vwap_l_lc_h18_l5,2025-06-11 05:26:00+00:00,2025-06-11 06:56:00+00:00,281.12766435,5.6198118870803855,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,long,s11_02_sol_vstretch_l_mchop_h12m_l5,2025-06-11 08:52:00+00:00,2025-06-11 09:04:00+00:00,-23.4823035,-0.46958888770094753,12,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,long,s9_25_sui_vwap_l_lc_h18_l5,2025-06-11 15:16:00+00:00,2025-06-11 16:46:00+00:00,23.72233112,0.47421377342526766,90,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_24_mkr_vwap_s_mchop_h12_l5,2025-06-12 06:46:00+00:00,2025-06-12 07:46:00+00:00,320.132736,6.405923245478447,60,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s9_04_xlm_panic_l_mc_h12_l4,2025-06-13 00:41:00+00:00,2025-06-13 01:41:00+00:00,-373.30349218,-7.462386299212229,60,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,long,s9_01_aave_panic_l_mc_h24_l4,2025-06-13 01:16:00+00:00,2025-06-13 03:16:00+00:00,-208.8564665,-4.175596474453137,120,4.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_24_mkr_vwap_s_mchop_h12_l5,2025-06-13 13:46:00+00:00,2025-06-13 14:46:00+00:00,113.2235172,2.265679308648426,60,5.0
2025,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,short,s9_08_xtz_rsi_s_lc_h24_l4,2025-06-13 20:21:00+00:00,2025-06-13 22:21:00+00:00,-162.4195244,-3.250023588306609,120,4.0
